Product_ID,Product_Name,Category,Brand,Price,Manufacturer,Launch_Date,Shelf_Life_Years,Stock_Quantity,Discount_Available,Rating_Average
6176,Lotion,Personal Care,BrandZ,32.53805277594546,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,134,Yes,1.6558124113085584
6177,Toothpaste,Hygiene,BrandZ,2.8152998840234744,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,164,No,
6178,Toothpaste,Health,BrandA,26.172320201774625,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,102,Yes,3.796024976730918
6179,Shampoo,Health,BrandA,23.70231607743864,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,345,Yes,4.349920046720483
6180,Shampoo,Beauty,BrandX,29.41863494622651,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,297,No,4.310201226133612
6181,Soap,Personal Care,BrandZ,21.32505497676504,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,385,Yes,2.1073873012902054
6182,Soap,Health,BrandY,15.45371358240255,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,474,Yes,4.140501368413449
6183,Soap,Beauty,BrandX,45.7494659696676,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,399,Yes,
6184,Toothpaste,Personal Care,BrandA,30.09795405251449,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,18,Yes,2.080567854520984
6185,Soap,Health,BrandA,5.619171448550631,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,350,No,1.0784334043669879
6186,Deodorant,Hygiene,BrandX,4.865980591294649,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,305,No,3.2275925638733427
6187,Toothpaste,Beauty,BrandZ,13.837423589729536,Manufacturer1,2023-09-13 17:14:59.282233056,,232,Yes,
6188,Shampoo,Beauty,BrandX,21.99686363283225,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,189,No,2.1737924352134894
6189,Soap,Hygiene,BrandA,27.64074504486963,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,56,No,2.3805690470088
6190,Deodorant,Personal Care,BrandY,12.2818089399321,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,482,Yes,4.139029893256736
6191,Shampoo,Hygiene,BrandA,21.72408376882335,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,189,Yes,
6192,Lotion,Beauty,BrandX,246.35043927397265,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,267,Yes,2.3615423164330505
6193,Shampoo,Personal Care,BrandZ,46.689482300304924,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,189,No,4.3544707218874645
6194,Soap,Beauty,BrandX,46.973222057535786,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,321,Yes,1.6702520547036883
6195,Deodorant,Beauty,BrandZ,4.304235651881568,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,273,No,1.3485418058807017
6196,Lotion,Beauty,BrandA,44.288238234279916,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,167,Yes,1.3200043277622173
6197,Soap,Hygiene,BrandZ,31.86818117420777,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,265,No,3.7416548368248366
6198,Lotion,Beauty,BrandX,11.771840760349159,Manufacturer1,2023-09-13 17:14:59.282233056,,434,Yes,2.8872946602717042
6199,Shampoo,Beauty,BrandY,27.808946345105774,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,432,No,3.976351653975427
6200,Soap,Beauty,BrandZ,22.003956998730395,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,134,Yes,3.4706583499491943
6201,Shampoo,Health,BrandY,34.0469913203433,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,397,Yes,1.0751420865591976
6202,Lotion,Health,BrandZ,48.65607774398941,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,54,Yes,1.975558556205454
6203,Deodorant,Hygiene,BrandA,21.97711009079098,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,185,Yes,2.6890623535309266
6204,Soap,Personal Care,BrandX,27.087035700652446,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,466,No,3.404526504069207
6205,Soap,Hygiene,BrandY,36.61259677417282,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,98,No,1.8985110250728128
6206,Lotion,Beauty,BrandY,3.8136514996716926,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,450,Yes,4.742437341491599
6207,Lotion,Health,BrandY,20.207200775977217,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,302,Yes,2.1531008972575894
6208,Toothpaste,Beauty,BrandX,47.84335968672147,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,111,No,
6209,Toothpaste,Personal Care,BrandY,27.02573050464145,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,434,Yes,1.3474870769467393
6210,Toothpaste,Health,BrandZ,11.19716603855731,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,162,No,
6211,Lotion,Personal Care,BrandZ,46.17141644962487,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,492,No,1.777002872380205
6212,Soap,Hygiene,BrandA,16.473590996224914,Manufacturer2,2023-09-13 17:14:59.282233056,,163,No,3.5720747163754214
6213,Deodorant,Health,BrandZ,23.399825117283733,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,441,Yes,3.22241212397002
6214,Toothpaste,Health,BrandZ,36.29588681628047,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,291,No,4.572585196550717
6215,Toothpaste,Beauty,BrandX,36.968091446671615,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,355,No,2.298598025842384
6216,Shampoo,Beauty,BrandA,7.775728623550744,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,385,Yes,4.243312955671273
6217,Deodorant,Beauty,BrandY,30.779345506631323,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,476,Yes,4.576660240442957
6218,Deodorant,Hygiene,BrandA,22.875696188903056,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,465,No,4.928283888286135
6219,Shampoo,Health,BrandY,41.20497518227428,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,123,No,2.6056745075861922
6220,Toothpaste,Hygiene,BrandA,24.734538354784537,Manufacturer3,2023-09-13 17:14:59.282233056,,456,Yes,4.272638626350738
6221,Toothpaste,Health,BrandX,35.56588546202176,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,412,No,4.546204217406753
6222,Soap,Hygiene,BrandY,15.525433318390975,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,392,Yes,2.0754509171891606
6223,Lotion,Health,BrandX,15.472178369049741,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,287,No,1.6751417585083512
6224,Shampoo,Hygiene,BrandA,20.4159536780948,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,237,No,1.675299626227619
6225,Shampoo,Hygiene,BrandA,43.95749067907127,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,384,No,2.3594085767701958
6226,Toothpaste,Beauty,BrandZ,17.09040842013465,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,181,No,1.5663244954780016
6227,Shampoo,Beauty,BrandX,30.1784017809602,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,72,No,4.0458667428712936
6228,Shampoo,Beauty,BrandA,43.05817242185799,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,354,Yes,4.068341017074717
6229,Lotion,Beauty,BrandA,8.157090210242668,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,347,Yes,3.7602091246394993
6230,Lotion,Beauty,BrandY,5.215471033012985,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,194,No,4.2788558749857195
6231,Soap,Beauty,BrandZ,42.29008690492614,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,483,No,1.4734779165995713
6232,Shampoo,Health,BrandY,11.359943226097975,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,59,No,2.1596477567387713
6233,Soap,Personal Care,BrandX,3.3121362412664492,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,8,Yes,2.7484970366581063
6234,Soap,Beauty,BrandY,20.833101756588377,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,48,No,1.1256889979606255
6235,Lotion,Hygiene,BrandY,10.366397440273868,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,184,Yes,1.4449469354594364
6236,Soap,Personal Care,BrandZ,38.54163792270644,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,385,No,1.3802235270304162
6237,Deodorant,Personal Care,BrandA,28.32659451995388,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,289,No,4.62446663150261
6238,Shampoo,Personal Care,BrandZ,40.443339358143994,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,118,Yes,2.4004688454605354
6239,Soap,Hygiene,BrandA,32.932561842275376,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,18,No,4.6867626602664085
6240,Shampoo,Beauty,BrandY,7.312826837472837,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,338,Yes,3.7538516482685944
6241,Deodorant,Beauty,BrandA,6.733723755674877,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,421,Yes,4.662002656429976
6242,Soap,Health,BrandA,14.241380705017352,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,20,Yes,
6243,Deodorant,Health,BrandY,18.51293174956672,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,182,No,
6244,Soap,Health,BrandA,23.28433814675782,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,335,No,1.5264645723034245
6245,Lotion,Health,BrandA,21.267889218922683,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,447,No,1.2904755031023885
6246,Toothpaste,Health,BrandX,45.34041012139368,Manufacturer1,2023-09-13 17:14:59.282233056,,347,Yes,3.1219196969680363
6247,Deodorant,Health,BrandZ,25.363390070916807,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,249,No,1.9908827917691587
6248,Lotion,Beauty,BrandZ,49.23516538421836,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,189,No,4.322535678327133
6249,Shampoo,Beauty,BrandZ,12.476463616533215,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,469,Yes,4.96621615191987
6250,Lotion,Health,BrandY,22.128962790372917,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,70,Yes,1.8538840862471182
6251,Lotion,Health,BrandY,41.53154268324187,Manufacturer2,2023-09-13 17:14:59.282233056,,306,Yes,1.9485548616018167
6252,Toothpaste,Hygiene,BrandZ,38.52795384757525,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,116,Yes,1.7027332933327397
6253,Deodorant,Hygiene,BrandA,29.786224652822373,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,269,No,2.9518678793214757
6254,Soap,Beauty,BrandZ,43.69325256606711,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,152,No,2.2924986659421536
6255,Toothpaste,Hygiene,BrandA,31.16394632199994,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,259,Yes,2.734352992699062
6256,Lotion,Health,BrandX,31.604260569741246,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,202,Yes,3.508471767967822
6257,Deodorant,Personal Care,BrandZ,32.76485458045007,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,435,Yes,4.334282192309773
6258,Lotion,Hygiene,BrandZ,41.263466501351814,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,297,Yes,3.568206879826123
6259,Deodorant,Personal Care,BrandX,45.47424342428272,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,495,No,2.0761886756711943
6260,Soap,Health,BrandA,39.52506600437542,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,186,Yes,4.1492303459805076
6261,Toothpaste,Hygiene,BrandA,10.890465181226109,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,55,Yes,4.6098904283130615
6262,Toothpaste,Health,BrandX,24.523779911109855,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,45,No,3.2494690005061777
6263,Lotion,Health,BrandA,30.757345092991297,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,137,Yes,1.6603026899695599
6264,Soap,Hygiene,BrandA,8.035882910383897,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,419,No,1.3437317963001023
6265,Shampoo,Beauty,BrandY,40.94624742268476,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,288,Yes,1.4361490091105837
6266,Lotion,Personal Care,BrandA,32.98218736027108,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,384,Yes,4.312847307353428
6267,Lotion,Health,BrandX,26.720077611117873,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,407,No,3.9956356899883003
6268,Shampoo,Hygiene,BrandX,15.046517331895982,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,234,No,1.3544323252650736
6269,Lotion,Hygiene,BrandA,19.96215350834335,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,56,No,4.325479345622241
6270,Deodorant,Beauty,BrandA,39.15128059433472,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,53,Yes,4.6484075581878646
6271,Toothpaste,Health,BrandX,6.832375984724187,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,340,Yes,4.497085433748396
6272,Deodorant,Beauty,BrandY,26.676008426066957,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,424,Yes,2.070915396986543
6273,Deodorant,Hygiene,BrandX,24.142897268504186,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,232,No,4.135483832240064
6274,Shampoo,Beauty,BrandA,153.3559144714377,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,189,Yes,2.0549283429606215
6275,Soap,Beauty,BrandZ,48.15346770435297,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,242,No,1.1159817495404698
6276,Shampoo,Beauty,BrandY,20.219647249066554,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,469,No,4.155677055118314
6277,Toothpaste,Personal Care,BrandA,25.534852566301808,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,357,Yes,4.461640112290794
6278,Toothpaste,Personal Care,BrandZ,24.519579841275092,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,135,No,1.1427018779581841
6279,Soap,Health,BrandZ,45.95947578991401,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,432,No,
6280,Deodorant,Hygiene,BrandY,3.4863335683114673,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,35,Yes,2.669005106227282
6281,Soap,Health,BrandZ,14.440167854476382,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,171,Yes,
6282,Soap,Personal Care,BrandX,25.178389168943074,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,225,Yes,2.1878901509183173
6283,Toothpaste,Beauty,BrandX,36.89331019381731,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,300,Yes,1.2553285427473178
6284,Lotion,Personal Care,BrandY,28.78322647846278,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,496,Yes,4.144138213189297
6285,Lotion,Beauty,BrandA,25.96821283997898,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,429,Yes,3.3013078387142345
6286,Shampoo,Beauty,BrandZ,41.105964040834365,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,139,Yes,2.3805970115513095
6287,Shampoo,Beauty,BrandY,,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,35,Yes,4.497869181873051
6288,Soap,Personal Care,BrandZ,45.781632764865506,Manufacturer2,2023-09-13 17:14:59.282233056,,190,Yes,2.136922065636788
6289,Toothpaste,Beauty,BrandA,9.031301532520954,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,42,No,2.8854580846080595
6290,Deodorant,Hygiene,BrandX,27.199090778088056,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,83,No,2.5029191900334533
6291,Toothpaste,Health,BrandZ,21.11297384026859,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,21,Yes,2.2221937704780843
6292,Lotion,Personal Care,BrandZ,15.825517877278312,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,497,No,1.7043893265669472
6293,Toothpaste,Hygiene,BrandX,5.700912950043039,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,334,No,4.212031668825151
6294,Toothpaste,Hygiene,BrandA,7.054925911016584,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,275,No,3.349528516072704
6295,Toothpaste,Health,BrandY,32.57360962575625,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,30,No,2.9658855929738017
6296,Shampoo,Hygiene,BrandY,18.48044914661871,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,10,No,1.7059861254594435
6297,Lotion,Personal Care,BrandY,34.41279924010919,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,238,No,3.023919806702649
6298,Deodorant,Beauty,BrandA,34.406039324263176,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,3,No,4.5077656960144985
6299,Lotion,Personal Care,BrandX,29.763127359597647,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,416,No,4.263364227963455
6300,Toothpaste,Personal Care,BrandX,15.14414708346461,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,406,Yes,4.969876248297302
6301,Shampoo,Health,BrandX,22.219006946318792,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,299,Yes,3.586201017746341
6302,Shampoo,Health,BrandY,24.297516026603198,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,321,Yes,4.435233955287629
6303,Soap,Hygiene,BrandZ,46.735375939916814,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,457,Yes,3.1185621809864
6304,Lotion,Beauty,BrandX,41.82295446150444,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,71,No,3.7309702673752416
6305,Lotion,Health,BrandA,10.18404772617386,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,174,No,1.5362503792231381
6306,Lotion,Hygiene,BrandY,23.738775456570437,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,380,Yes,1.616572471738385
6307,Toothpaste,Hygiene,BrandX,31.402590227785055,Manufacturer2,2023-09-13 17:14:59.282233056,,130,Yes,3.4725768836264774
6308,Deodorant,Beauty,BrandA,49.31366668319943,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,411,Yes,2.386292588491097
6309,Toothpaste,Personal Care,BrandA,48.92370146242678,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,442,Yes,4.009114866272079
6310,Lotion,Personal Care,BrandA,15.360561625255864,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,157,No,1.1949451815894503
6311,Deodorant,Health,BrandX,23.389757541539936,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,125,Yes,3.557378009434205
6312,Deodorant,Beauty,BrandZ,49.79478629496577,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,370,No,3.036557822230671
6313,Soap,Beauty,BrandY,46.8684315665306,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,60,No,1.1049696075452742
6314,Deodorant,Hygiene,BrandZ,24.088620162448407,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,142,Yes,3.5449498689845402
6315,Shampoo,Health,BrandA,19.60895443008141,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,251,No,4.71281938238492
6316,Toothpaste,Beauty,BrandA,8.265682162131416,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,171,Yes,1.3963449836078197
6317,Deodorant,Health,BrandY,28.837640541685502,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,87,Yes,2.3144666132204677
6318,Toothpaste,Beauty,BrandZ,6.815241170003739,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,487,Yes,3.2023920923135085
6319,Toothpaste,Personal Care,BrandA,13.7543095416733,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,342,Yes,4.552470128571944
6320,Deodorant,Hygiene,BrandY,13.184848322695492,Manufacturer2,2023-09-13 17:14:59.282233056,,230,No,3.54980533109382
6321,Deodorant,Personal Care,BrandA,,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,240,No,2.2156627421259936
6322,Lotion,Beauty,BrandA,17.1911316672833,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,6,Yes,
6323,Toothpaste,Beauty,BrandZ,,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,464,Yes,4.52148511650861
6324,Lotion,Beauty,BrandX,9.188087580697779,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,463,No,2.1186246689792583
6325,Toothpaste,Personal Care,BrandZ,11.170715080162987,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,233,No,1.3722574152055507
6326,Toothpaste,Health,BrandX,26.24231118363424,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,73,Yes,2.978198060926946
6327,Deodorant,Beauty,BrandY,18.47683888455969,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,302,No,1.979181008881847
6328,Deodorant,Beauty,BrandY,33.99860143357231,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,470,No,3.9709971493277183
6329,Lotion,Hygiene,BrandA,35.41184547505671,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,459,No,
6330,Soap,Health,BrandA,15.595311585114802,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,73,Yes,4.46680051280808
6331,Soap,Health,BrandZ,27.32992546548512,Manufacturer1,2023-09-13 17:14:59.282233056,,203,Yes,2.6359464359742115
6332,Toothpaste,Health,BrandY,13.381264701062552,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,177,Yes,2.8709292580101966
6333,Toothpaste,Personal Care,BrandY,14.680565331913538,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,165,Yes,1.8261894012867104
6334,Shampoo,Personal Care,BrandY,34.11719827011896,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,197,No,4.5320016985962095
6335,Shampoo,Health,BrandY,9.918167835112287,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,259,No,1.696176482592191
6336,Shampoo,Health,BrandX,49.704618921386974,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,6,No,4.469819229123711
6337,Deodorant,Personal Care,BrandY,42.245246632258976,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,265,No,1.8907828768520814
6338,Lotion,Hygiene,BrandZ,41.150614218048716,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,55,No,2.811223390482507
6339,Toothpaste,Health,BrandY,44.975922293565716,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,138,Yes,1.2263847631402007
6340,Deodorant,Hygiene,BrandY,9.243004952108148,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,146,Yes,2.326593330954056
6341,Deodorant,Hygiene,BrandA,30.48831520320963,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,199,Yes,3.7509799005109588
6342,Lotion,Hygiene,BrandZ,26.544835394123915,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,54,Yes,4.634702320499311
6343,Deodorant,Hygiene,BrandA,16.380707997577705,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,318,No,1.9566192016969044
6344,Toothpaste,Beauty,BrandA,7.967934390929891,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,0,No,4.987846832601267
6345,Shampoo,Beauty,BrandZ,28.123524477768385,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,122,No,4.299570314503751
6346,Lotion,Personal Care,BrandY,48.22194729742075,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,439,Yes,1.1953209167006684
6347,Toothpaste,Health,BrandX,48.42954377115032,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,430,No,4.738674088519354
6348,Shampoo,Health,BrandY,,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,465,No,4.361750775425399
6349,Shampoo,Hygiene,BrandA,22.343345538627716,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,44,Yes,1.1385097315191146
6350,Toothpaste,Health,BrandY,21.15756211301118,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,483,No,2.8890249211433345
6351,Toothpaste,Personal Care,BrandY,,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,250,No,
6352,Lotion,Beauty,BrandA,10.806396370423547,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,55,No,2.396569689899395
6353,Lotion,Health,BrandX,31.309977052459278,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,459,Yes,1.1424083047778524
6354,Soap,Health,BrandX,25.40282749185258,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,445,No,2.676891369494412
6355,Deodorant,Health,BrandZ,45.40647875672837,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,339,Yes,1.3431625671689629
6356,Soap,Beauty,BrandZ,40.58805809089835,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,379,Yes,4.385806987026139
6357,Lotion,Personal Care,BrandZ,24.397912273223174,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,257,Yes,4.41884178139299
6358,Deodorant,Personal Care,BrandZ,20.66398661735008,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,173,No,3.1704607322450635
6359,Deodorant,Beauty,BrandY,14.607698978948168,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,354,No,2.218391907174965
6360,Shampoo,Hygiene,BrandY,34.466439409490214,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,74,No,4.505935766282527
6361,Soap,Health,BrandA,32.3351263654329,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,359,No,1.9572298497936296
6362,Toothpaste,Hygiene,BrandA,31.297513412693686,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,205,No,2.45618168489084
6363,Deodorant,Health,BrandZ,45.263451824730716,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,82,No,4.399949740676518
6364,Shampoo,Hygiene,BrandY,13.84271846939249,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,447,No,3.7349181166983865
6365,Toothpaste,Beauty,BrandX,42.46413835400049,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,6,No,1.576215861890728
6366,Toothpaste,Hygiene,BrandX,23.19323035470667,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,220,No,
6367,Deodorant,Hygiene,BrandA,47.274628688517616,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,255,Yes,4.317751906314171
6368,Toothpaste,Hygiene,BrandX,43.68342307852668,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,21,Yes,4.73167704580121
6369,Soap,Personal Care,BrandX,39.0139889112176,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,210,No,4.849871860571808
6370,Lotion,Health,BrandA,28.962793476538668,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,431,Yes,2.7711437604326026
6371,Toothpaste,Hygiene,BrandY,48.052294207403435,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,329,Yes,2.342203747044809
6372,Shampoo,Beauty,BrandA,19.974383691593495,Manufacturer2,2023-09-13 17:14:59.282233056,,325,Yes,4.743869142298047
6373,Lotion,Personal Care,BrandZ,38.44920844712704,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,429,Yes,3.558787212050074
6374,Shampoo,Beauty,BrandX,49.089927934722304,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,82,Yes,2.081971073186503
6375,Lotion,Health,BrandY,12.851473096559499,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,467,Yes,2.6690624805965726
6376,Lotion,Beauty,BrandA,27.870796081929356,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,373,Yes,4.2900649743730135
6377,Toothpaste,Beauty,BrandX,48.17896405228568,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,117,No,2.2198590811039374
6378,Toothpaste,Beauty,BrandY,43.526181458246874,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,4,Yes,3.3092378474008544
